playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8449895,Owen Nolan,R,MIN,1972-02-12,214.0,"6' 1""",CAN,R,11,R
8482671,Owen Power,D,BUF,2002-11-22,213.0,"6' 6""",CAN,L,25,D
8480015,Owen Tippett,R,PHI,1999-02-16,216.0,"6' 1""",CAN,R,74,R
8462209,P.J. Axelsson,L,BOS,1975-02-26,188.0,"6' 1""",SWE,L,11,L
8474056,P.K. Subban,D,NJD,1989-05-13,210.0,"6' 0""",CAN,R,76,D
8469707,PA Parenteau,R,NSH,1983-03-24,200.0,"6' 0""",CAN,R,11,R
8480944,Par Lindholm,C,BOS,1991-10-05,183.0,"6' 0""",SWE,L,26,C
8480448,Parker Kelly,L,OTT,1999-05-14,168.0,"5' 11""",CAN,L,45,C
8478450,Parker Wotherspoon,D,NYI,1997-08-24,190.0,"6' 1""",CAN,L,38,D
8466393,Pascal Dupuis,R,PIT,1979-04-07,205.0,"6' 1""",CAN,L,9,R
8469461,Pascal Leclaire,G,OTT,1982-11-07,202.0,"6' 2""",CAN,L,33,G
8469752,Pascal Pelletier,L,VAN,1983-06-16,191.0,"5' 11""",CAN,L,44,L
8474034,Pat Maroon,L,TBL,1988-04-23,225.0,"6' 3""",USA,L,7,L
8471887,Patric Hornqvist,R,FLA,1987-01-01,189.0,"5' 11""",SWE,R,72,R
8470638,Patrice Bergeron,C,BOS,1985-07-24,195.0,"6' 1""",CAN,R,37,C
8445739,Patrice Brisebois,D,MTL,1971-01-27,197.0,"6' 2""",CAN,R,71,D
8474616,Patrice Cormier,C,WPG,1990-06-14,215.0,"6' 2""",CAN,L,28,C
8471326,Patrick Bordeleau,L,COL,1986-03-23,225.0,"6' 6""",CAN,L,58,L
8477887,Patrick Brown,C,PHI,1992-05-29,214.0,"5' 11""",USA,R,36,C
8476219,Patrick Cannone,C,MIN,1986-08-09,199.0,"5' 11""",USA,R,42,C
8471764,Patrick Davis,R,N.J,1986-12-28,195.0,"6' 2""",USA,R,21,R
8470302,Patrick Dwyer,R,CAR,1983-06-22,175.0,"5' 11""",USA,R,39,R
8470622,Patrick Eaves,R,ANA,1984-05-01,203.0,"5' 11""",USA,R,18,R
8475889,Patrick Holland,R,MTL,,,,,,,
8471388,Patrick Kaleta,R,BUF,1986-06-08,198.0,"6' 1""",USA,R,36,R
8474141,Patrick Kane,R,NYR,1988-11-19,177.0,"5' 10""",USA,L,88,R
8459579,Patrick Lalime,G,BUF,1974-07-07,192.0,"6' 3""",CAN,L,40,G
8466139,Patrick Marleau,C,S.J,1979-09-15,218.0,"6' 2""",CAN,L,12,C
8470649,Patrick O'Sullivan,C,ARI,1985-02-01,189.0,"5' 11""",USA,L,18,C
8470321,Patrick Rissmiller,L,FLA,1978-10-26,225.0,"6' 4""",USA,L,11,L
8479466,Patrick Russell,R,EDM,1993-01-04,203.0,"6' 1""",DNK,R,52,R
8469544,Patrick Sharp,L,CHI,1981-12-27,200.0,"6' 1""",CAN,R,10,L
8476890,Patrick Sieloff,D,OTT,1994-05-15,205.0,"6' 1""",USA,L,50,D
8475275,Patrick Wey,D,WSH,1991-03-21,200.0,"6' 2""",USA,R,56,D
8474605,Patrick Wiercioch,D,COL,1990-09-12,202.0,"6' 5""",CAN,L,90,D
8473534,Patrik Berglund,C,BUF,1988-06-02,215.0,"6' 4""",SWE,L,10,C
8460542,Patrik Elias,C,N.J,1976-04-13,190.0,"6' 1""",CZE,L,26,C
8479339,Patrik Laine,L,CBJ,1998-04-19,206.0,"6' 5""",FIN,R,29,R
8475747,Patrik Nemeth,D,ARI,1992-02-08,219.0,"6' 3""",SWE,L,12,D
8470713,Paul Bissonnette,L,ARI,1985-03-11,216.0,"6' 2""",CAN,L,12,L
8474038,Paul Byron,L,MTL,1989-04-27,163.0,"5' 9""",CAN,L,41,L
8474008,Paul Carey,C,BOS,1988-09-24,200.0,"6' 1""",USA,L,28,C
8481032,Paul Cotter,C,VGK,1999-11-16,206.0,"6' 1""",USA,L,43,C
8468700,Paul Gaustad,C,NSH,1982-02-03,227.0,"6' 5""",USA,L,28,C
8459426,Paul Kariya,L,STL,1974-10-16,185.0,"5' 10""",CAN,L,9,L
8476983,Paul LaDue,D,NYI,1992-09-06,200.0,"6' 2""",USA,R,2,D
8466144,Paul Mara,D,MTL,1979-09-07,211.0,"6' 4""",USA,L,22,D
8468542,Paul Martin,D,S.J,1981-03-05,200.0,"6' 1""",USA,L,7,D
8474074,Paul Postma,D,BOS,1989-02-22,195.0,"6' 3""",CAN,R,14,D
8470085,Paul Ranger,D,TOR,1984-09-12,210.0,"6' 3""",CAN,L,15,D
8471669,Paul Stastny,C,CAR,1985-12-27,193.0,"6' 0""",USA,L,26,C
8473898,Paul Szczechura,C,BUF,1985-11-30,186.0,"5' 10""",CAN,R,58,C
8476200,Paul Thompson,R,FLA,1988-11-30,200.0,"6' 1""",USA,R,15,R
8477402,Pavel Buchnevich,L,STL,1995-04-17,196.0,"6' 3""",RUS,L,89,R
8467514,Pavel Datsyuk,C,DET,,,,,,,
8481604,Pavel Dorofeyev,L,VGK,2000-10-26,167.0,"6' 1""",RUS,L,16,L
8480925,Pavel Francouz,G,COL,,,,,,,
8465210,Pavel Kubina,D,PHI,1977-04-15,258.0,"6' 4""",CZE,R,13,D
8478401,Pavel Zacha,C,BOS,1997-04-06,210.0,"6' 3""",CZE,L,37,C
8459648,Pavol Demitra,R,VAN,1974-11-29,200.0,"6' 0""",SVK,L,38,R
8483630,Pavol Regenda,L,ANA,1999-12-07,212.0,"6' 4""",SVK,L,40,L
8471469,Pekka Rinne,G,NSH,1982-11-03,217.0,"6' 5""",FIN,L,35,G
8473407,Per Ledin,L,COL,1978-09-14,194.0,"6' 0""",SWE,L,97,L
8471738,Perttu Lindgren,C,DAL,1987-08-26,188.0,"6' 0""",FIN,L,15,C
8469514,Peter Budaj,G,L.A,1982-09-18,196.0,"6' 1""",SVK,L,31,G
8477417,Peter Cehlarik,L,BOS,1995-08-02,202.0,"6' 2""",SVK,L,22,L
8458520,Peter Forsberg,C,COL,1973-07-20,205.0,"6' 0""",SWE,L,21,C
8472394,Peter Harrold,D,N.J,1983-06-08,180.0,"5' 11""",USA,R,37,D
8475180,Peter Holland,C,NYR,1991-01-14,193.0,"6' 2""",CAN,L,12,C
8473505,Peter LeBlanc,C,WSH,1988-02-03,195.0,"5' 9""",CAN,L,64,C
8474771,Peter Mannino,G,WPG,1984-02-17,195.0,"6' 1""",USA,L,34,G
8473526,Peter Mueller,C,FLA,1988-04-14,204.0,"6' 2""",USA,R,88,C
8471290,Peter Olvecky,L,NSH,1985-10-11,220.0,"6' 2""",SVK,L,36,L
8471299,Peter Regin,C,CHI,1986-04-16,190.0,"6' 2""",DNK,L,12,C
8462093,Peter Schaefer,L,VAN,1977-07-12,200.0,"6' 1""",CAN,L,18,L
8471713,Petr Kalus,R,MIN,1987-06-29,201.0,"6' 1""",CZE,L,29,R
8475852,Petr Mrazek,G,CHI,1992-02-14,190.0,"6' 1""",CZE,L,34,G
8470072,Petr Prucha,R,ARI,1982-09-14,175.0,"6' 0""",CZE,R,16,R
8475723,Petr Straka,R,PHI,,,,,,,
8460465,Petr Sykora,R,N.J,1976-11-19,190.0,"6' 0""",CZE,L,15,R
8470635,Petr Vrana,L,N.J,1985-03-29,174.0,"5' 10""",CZE,L,22,L
8475774,Petter Granberg,D,NSH,1992-08-27,200.0,"6' 3""",SWE,R,8,D
8476989,Petteri Lindbohm,D,FLA,1993-09-23,198.0,"6' 3""",FIN,L,48,D
8471229,Petteri Nokelainen,C,MTL,1986-01-16,201.0,"6' 1""",FIN,R,15,C
8481522,Peyton Krebs,C,BUF,2001-01-26,180.0,"5' 11""",CAN,L,18,C
8477831,Pheonix Copley,G,LAK,1992-01-18,200.0,"6' 4""",USA,L,1,G
8473548,Phil Kessel,R,VGK,1987-10-02,202.0,"6' 0""",USA,R,81,R
8471746,Phil Oreskovic,D,TOR,1987-01-26,217.0,"6' 4""",CAN,R,40,D
8475321,Phil Varone,C,PHI,1990-12-04,193.0,"5' 10""",CAN,L,44,C
8481598,Philip Broberg,D,EDM,2001-06-25,199.0,"6' 3""",SWE,L,86,D
8480163,Philip Holm,D,VAN,1991-12-08,190.0,"6' 1""",SWE,L,29,D
8474707,Philip Larsen,D,VAN,1989-12-07,185.0,"6' 1""",DNK,R,63,D
8474592,Philip McRae,C,STL,1990-03-15,200.0,"6' 2""",USA,L,39,C
8475194,Philip Samuelsson,D,ARI,1991-07-26,194.0,"6' 2""",SWE,L,26,D
8481577,Philip Tomasino,C,NSH,2001-07-28,179.0,"6' 0""",CAN,R,26,C
8475831,Philipp Grubauer,G,SEA,1991-11-25,191.0,"6' 1""",DEU,L,31,G
8480798,Philipp Kurashev,C,CHI,1999-10-12,190.0,"6' 0""",CHE,L,23,C
8458527,Philippe Boucher,D,PIT,1973-03-24,218.0,"6' 3""",CAN,R,43,D
8474691,Philippe Cornet,L,EDM,1990-03-28,196.0,"6' 0""",CAN,L,51,L
8470697,Philippe Dupuis,C,TOR,1985-04-24,196.0,"6' 0""",CAN,R,49,C
8477544,Philippe Maillet,C,WSH,1992-11-07,174.0,"5' 10""",CAN,L,16,C
8479026,Philippe Myers,D,TBL,1997-01-25,210.0,"6' 5""",CAN,R,61,D
8476479,Phillip Danault,C,LAK,1993-02-24,198.0,"6' 1""",CAN,L,24,C
8476858,Phillip Di Giuseppe,L,VAN,1993-10-09,192.0,"6' 0""",CAN,L,7,L
8478115,Pierre Engvall,L,NYI,1996-05-31,214.0,"6' 5""",SWE,L,47,L
8474201,Pierre-Cedric Labrie,L,T.B,1986-12-06,226.0,"6' 3""",CAN,L,49,L
8477930,Pierre-Edouard Bellemare,L,TBL,1985-03-06,198.0,"6' 0""",FRA,L,41,C
8479400,Pierre-Luc Dubois,L,WPG,1998-06-24,207.0,"6' 3""",CAN,L,18,C
8471428,Pierre-Luc Letourneau-Leblond,R,PIT,1985-06-04,218.0,"6' 1""",CAN,L,53,R
8470153,Pierre-Marc Bouchard,C,NYI,1984-04-27,168.0,"5' 10""",CAN,L,96,C
8480058,Pierre-Olivier Joseph,D,PIT,1999-07-01,185.0,"6' 2""",CAN,L,73,D
8480459,Pius Suter,C,DET,1996-05-24,176.0,"5' 9""",CHE,L,24,C
8476857,Pontus Aberg,L,TOR,1993-09-23,196.0,"5' 11""",SWE,R,20,L
8480995,Pontus Holmberg,R,TOR,1999-03-09,202.0,"6' 0""",SWE,L,29,R
8481611,Pyotr Kochetkov,G,CAR,1999-06-25,205.0,"6' 3""",RUS,L,52,G
8480800,Quinn Hughes,D,VAN,1999-10-14,170.0,"5' 10""",USA,L,43,D
8466232,Quintin Laing,L,WSH,1979-06-08,193.0,"6' 3""",CAN,L,53,L
8482124,Quinton Byfield,C,LAK,2002-08-19,215.0,"6' 4""",CAN,L,55,C
8475769,Quinton Howden,C,WPG,1992-01-21,189.0,"6' 2""",CAN,L,21,C
8469469,R.J. Umberger,C,PHI,1982-05-03,214.0,"6' 2""",USA,L,20,C
8460105,Radek Bonk,C,NSH,1976-01-09,210.0,"6' 2""",CZE,L,14,C
8462041,Radek Dvorak,R,CAR,1977-03-09,195.0,"6' 2""",CZE,R,18,R
8476889,Radek Faksa,C,DAL,1994-01-09,220.0,"6' 3""",CZE,L,12,C
8468101,Radek Martinek,D,NYI,1976-08-31,205.0,"6' 0""",CZE,R,4,D
8471736,Radek Smolenak,L,CHI,1986-12-03,207.0,"6' 2""",CZE,L,52,L
8480160,Radim Simek,D,SJS,1992-09-20,200.0,"5' 11""",CZE,L,51,D
8468085,Radim Vrbata,R,FLA,1981-06-13,194.0,"6' 1""",CZE,R,71,R
8482241,Radim Zohorna,L,CGY,1996-04-29,220.0,"6' 6""",CZE,L,67,L
8475462,Radko Gudas,D,FLA,1990-06-05,204.0,"6' 0""",CZE,R,3,D
8481093,Rafael Harvey-Pinard,L,MTL,1999-01-06,182.0,"5' 9""",CAN,L,49,L
8468485,Raffi Torres,L,S.J,1981-10-08,215.0,"6' 0""",CAN,L,13,L
8469120,Raitis Ivanans,L,CGY,1979-01-03,231.0,"6' 4""",LVA,L,41,L
8477127,Raman Hrabarenka,D,N.J,1992-08-24,230.0,"6' 4""",BLR,R,34,D
8470905,Randy Jones,D,WPG,1981-07-23,210.0,"6' 2""",CAN,L,12,D
8476244,Raphael Diaz,D,NYR,1986-01-09,197.0,"5' 11""",CHE,R,33,D
8478397,Rasmus Andersson,D,CGY,1996-10-27,214.0,"6' 1""",SWE,R,4,D
8479335,Rasmus Asplund,C,NSH,1997-12-03,190.0,"5' 11""",SWE,L,74,C
8480839,Rasmus Dahlin,D,BUF,2000-04-13,190.0,"6' 3""",SWE,L,26,D
8480845,Rasmus Kupari,C,LAK,2000-03-15,183.0,"6' 1""",FIN,R,89,C
8475294,Rasmus Rissanen,D,CAR,1991-07-13,217.0,"6' 3""",FIN,L,62,D
8477499,Rasmus Ristolainen,D,PHI,1994-10-27,215.0,"6' 4""",FIN,R,55,D
8480873,Rasmus Sandin,D,WSH,2000-03-07,183.0,"5' 11""",SWE,L,38,D
8469548,Ray Emery,G,PHI,1982-09-28,196.0,"6' 2""",CAN,L,29,G
8471786,Ray Macias,D,COL,1986-09-18,195.0,"6' 2""",USA,R,42,D
8458537,Ray Whitney,L,DAL,1972-05-08,180.0,"5' 10""",CAN,R,13,L
8471265,Raymond Sawada,R,DAL,1985-02-19,207.0,"6' 2""",CAN,R,12,R
8481147,Reese Johnson,C,CHI,1998-07-10,193.0,"6' 1""",CAN,R,52,C
8476423,Reid Boucher,C,VAN,1993-09-08,195.0,"5' 10""",USA,L,24,C
8475191,Reilly Smith,R,VGK,1991-04-01,185.0,"6' 0""",CAN,L,19,R
8480054,Reilly Walsh,D,NJD,1999-04-21,185.0,"6' 0""",USA,R,8,D
8479514,Rem Pitlick,C,MTL,1997-04-02,196.0,"5' 9""",CAN,L,16,C
8477461,Remi Elie,L,TBL,1995-04-16,215.0,"6' 1""",CAN,L,81,L
8471504,Rene Bourque,R,COL,1981-12-10,217.0,"6' 2""",CAN,L,17,R
8473499,Reto Berra,G,ANA,1987-01-03,218.0,"6' 4""",CHE,L,1,G
8479587,Rhett Gardner,C,DAL,1996-02-28,225.0,"6' 3""",CAN,L,49,C
8473456,Rhett Rakhshani,R,NYI,1988-03-06,182.0,"5' 10""",USA,R,49,R
8471733,Rich Clune,L,TOR,1987-04-25,207.0,"5' 10""",CAN,L,25,L
8471514,Rich Peverley,C,DAL,1982-07-08,195.0,"5' 11""",CAN,R,17,C
8473614,Richard Bachman,G,VAN,1987-07-25,183.0,"5' 10""",USA,L,32,G
8475209,Richard Panik,R,NYI,1991-02-07,208.0,"6' 1""",SVK,L,14,R
8460541,Richard Park,R,PIT,1976-05-27,190.0,"5' 11""",USA,R,12,R
8469564,Richard Petiot,D,EDM,1982-08-20,215.0,"6' 3""",CAN,L,50,D
8460735,Richard Zednik,R,FLA,1976-01-06,200.0,"6' 0""",SVK,L,20,R
8468481,Rick DiPietro,G,NYI,1981-09-19,185.0,"6' 0""",USA,R,39,G
8470041,Rick Nash,L,BOS,1984-06-16,211.0,"6' 4""",CAN,L,61,L
8471628,Rick Rypien,C,VAN,1984-05-16,190.0,"5' 11""",CAN,R,11,C
8476483,Rickard Rakell,R,PIT,1993-05-05,202.0,"6' 1""",SWE,R,67,C
8467491,Rickard Wallin,C,TOR,1980-04-09,195.0,"6' 2""",SWE,L,51,C
8482092,Ridly Greig,C,OTT,2002-08-08,183.0,"6' 0""",CAN,L,17,C
8473474,Riku Helenius,G,T.B,1988-03-01,211.0,"6' 3""",FIN,L,35,G
8471516,Riley Armstrong,C,S.J,1984-11-08,185.0,"5' 11""",CAN,R,40,C
8477003,Riley Barber,R,DET,1994-02-07,190.0,"6' 0""",USA,R,24,R
8468786,Riley Cote,L,PHI,1982-03-16,220.0,"6' 2""",CAN,L,32,L
8480988,Riley Damiani,C,DAL,2000-03-20,170.0,"5' 10""",CAN,R,13,C
8474062,Riley Nash,C,TBL,1989-05-09,190.0,"6' 1""",CAN,R,20,C
8475772,Riley Sheahan,C,BUF,1991-12-07,214.0,"6' 3""",CAN,L,15,C
8479388,Riley Stillman,D,BUF,1998-03-09,196.0,"6' 1""",CAN,L,70,D
8479362,Riley Tufte,L,DAL,1998-04-10,220.0,"6' 6""",USA,L,27,L
8477642,Rinat Valiev,D,MTL,1995-05-11,215.0,"6' 3""",RUS,L,17,D
8445550,Rob Blake,D,S.J,1969-12-10,220.0,"6' 4""",CAN,R,4,D
8467422,Rob Davison,D,N.J,1980-05-01,215.0,"6' 2""",CAN,L,29,D
8473970,Rob Klinkhammer,L,EDM,1986-08-12,214.0,"6' 3""",CAN,L,12,L
8459427,Rob Niedermayer,C,BUF,1974-12-28,203.0,"6' 2""",CAN,L,20,C
8476303,Rob O'Gara,D,NYR,1993-07-06,214.0,"6' 4""",USA,L,46,D
8471238,Rob Schremp,C,ATL,1986-07-01,200.0,"5' 11""",USA,L,13,C
8467452,Rob Scuderi,D,L.A,1978-12-30,216.0,"6' 1""",USA,L,7,D
8467972,Rob Zepp,G,PHI,1981-09-07,198.0,"6' 2""",CAN,L,72,G
8471399,Robbie Earl,L,MIN,1985-06-02,195.0,"6' 1""",USA,L,38,L
8476418,Robbie Russo,D,DET,1993-02-15,191.0,"6' 0""",USA,R,34,D
8477952,Robby Fabbri,C,DET,1996-01-22,190.0,"5' 10""",CAN,L,15,C
8474145,Robert Bortuzzo,D,STL,1989-03-18,216.0,"6' 4""",CAN,R,41,D
8477462,Robert Hagg,D,DET,1995-02-08,204.0,"6' 2""",SWE,L,8,D
8456966,Robert Lang,C,ARI,1970-12-19,217.0,"6' 3""",CZE,R,20,C
8470608,Robert Nilsson,C,EDM,1985-01-10,185.0,"5' 11""",SWE,L,12,C
8480023,Robert Thomas,C,STL,1999-07-02,188.0,"6' 0""",CAN,R,18,C
8466141,Roberto Luongo,G,FLA,1979-04-04,215.0,"6' 3""",CAN,L,1,G
8475215,Robin Lehner,G,VGK,1991-07-24,240.0,"6' 4""",SWE,L,40,G
8480071,Robin Salo,D,NYI,1998-10-13,192.0,"6' 2""",FIN,L,2,D
8467344,Robyn Regehr,D,L.A,1980-04-19,222.0,"6' 3""",CAN,L,44,D
8476428,Rocco Grimaldi,R,NSH,1993-02-08,180.0,"5' 6""",USA,R,23,C
8445735,Rod Brind'Amour,C,CAR,1970-08-09,205.0,"6' 1""",CAN,L,17,C
8472355,Rod Pelley,C,ANA,1984-09-01,205.0,"6' 0""",CAN,L,10,C
8477981,Roland McKeown,D,NSH,1996-01-20,195.0,"6' 1""",CAN,R,55,D
8476834,Roman Cervenka,C,CGY,1985-12-10,201.0,"5' 11""",CZE,L,10,C
8458938,Roman Hamrlik,D,NYR,1974-04-12,206.0,"6' 2""",CZE,L,40,D
8475264,Roman Horak,C,EDM,,,,,,,
8474600,Roman Josi,D,NSH,1990-06-01,201.0,"6' 1""",CHE,L,59,D
8479648,Roman Lyubimov,L,PHI,1992-01-06,207.0,"6' 2""",RUS,R,13,L
8471392,Roman Polak,D,DAL,1986-04-28,240.0,"6' 2""",CZE,R,45,D
8471368,Roman Wick,R,OTT,1985-12-30,208.0,"6' 2""",CHE,L,43,R
8477914,Roman Will,G,COL,1992-05-22,195.0,"6' 1""",CZE,L,35,G
8468493,Ron Hainsey,D,OTT,1981-03-24,205.0,"6' 3""",USA,L,2,D
8477589,Ronalds Kenins,L,VAN,1991-02-28,201.0,"6' 0""",LVA,L,41,L
8481521,Ronnie Attard,D,PHI,1999-03-20,208.0,"6' 3""",USA,R,47,D
8478449,Roope Hintz,C,DAL,1996-11-17,215.0,"6' 3""",FIN,L,24,L
8479525,Ross Colton,C,TBL,1996-09-11,191.0,"6' 0""",USA,L,79,C
8477527,Ross Johnston,L,NYI,1994-02-18,235.0,"6' 5""",CAN,L,32,L
8468484,Rostislav Klesla,D,ARI,1982-03-21,215.0,"6' 3""",CZE,L,97,D
8471220,Rostislav Olesz,L,N.J,1985-10-10,215.0,"6' 2""",CZE,L,25,L
8478078,Rourke Chartier,C,OTT,1996-04-03,190.0,"5' 11""",CAN,L,60,C
8478870,Rudolfs Balcers,L,TBL,1997-04-08,175.0,"5' 11""",LVA,L,38,L
8468172,Ruslan Fedotenko,L,PHI,,,,,,,
8464962,Ruslan Salei,D,DET,1974-11-02,212.0,"6' 1""",BLR,L,24,D
8468560,Ryan Bayda,L,CAR,1980-12-09,185.0,"5' 11""",CAN,L,18,L
8475243,Ryan Bourque,C,NYR,,,,,,,
8471339,Ryan Callahan,R,T.B,1985-03-21,187.0,"5' 10""",USA,R,24,R
8477846,Ryan Carpenter,C,NYR,1991-01-18,200.0,"6' 0""",USA,R,40,C
8473646,Ryan Carter,L,MIN,1983-08-03,205.0,"6' 1""",USA,L,18,L
8470065,Ryan Craig,C,CBJ,1982-01-06,213.0,"6' 2""",CAN,L,12,C
8477987,Ryan Donato,C,SEA,1996-04-09,193.0,"6' 0""",USA,L,17,C
8476288,Ryan Dzingel,C,SJS,1992-03-09,190.0,"6' 0""",USA,L,18,L
8475176,Ryan Ellis,D,PHI,1991-01-03,180.0,"5' 10""",CAN,R,4,D
8476116,Ryan Garbutt,C,ANA,1985-08-12,195.0,"6' 0""",CAN,L,16,C
8470612,Ryan Getzlaf,C,ANA,1985-05-10,225.0,"6' 4""",CAN,R,15,C
8477435,Ryan Graves,D,NJD,1995-05-21,226.0,"6' 5""",CAN,L,27,D
8472424,Ryan Hamilton,L,EDM,1985-04-15,219.0,"6' 2""",CAN,L,48,L
8477451,Ryan Hartman,R,MIN,1994-09-20,181.0,"6' 0""",USA,R,38,R
8469681,Ryan Hollweg,L,ARI,1983-04-23,212.0,"5' 10""",USA,L,15,L
8475793,Ryan Johansen,C,NSH,1992-07-31,218.0,"6' 3""",CAN,R,92,C
8460527,Ryan Johnson,C,CHI,1976-06-14,199.0,"6' 1""",CAN,L,17,C
8478963,Ryan Johnston,D,MTL,1992-02-14,180.0,"5' 10""",CAN,R,75,D
8471323,Ryan Jones,L,EDM,1984-06-14,208.0,"6' 1""",CAN,L,28,L
8471972,Ryan Keller,R,OTT,1984-01-06,196.0,"5' 10""",CAN,R,46,R
8470616,Ryan Kesler,C,ANA,1984-08-31,206.0,"6' 2""",USA,R,17,C
8481426,Ryan Kuffner,L,DET,1996-06-12,195.0,"6' 1""",CAN,L,56,L
8479324,Ryan Lindgren,D,NYR,1998-02-11,201.0,"6' 0""",USA,L,55,D
8479066,Ryan Lomberg,L,FLA,1994-12-09,187.0,"5' 9""",CAN,L,56,L
8477974,Ryan MacInnis,C,BUF,1996-02-14,200.0,"6' 4""",USA,L,46,C
8467988,Ryan Malone,L,NYR,1979-12-01,224.0,"6' 4""",USA,L,12,L
8474151,Ryan McDonagh,D,NSH,1989-06-13,215.0,"6' 1""",USA,L,27,D
8480802,Ryan McLeod,C,EDM,1999-09-21,207.0,"6' 2""",CAN,L,71,C
8480847,Ryan Merkley,D,SJS,2000-08-14,170.0,"5' 11""",CAN,R,6,D
8468011,Ryan Miller,G,ANA,1980-07-17,168.0,"6' 2""",USA,L,30,G
8476465,Ryan Murphy,D,N.J,1993-03-31,181.0,"5' 11""",CAN,R,6,D
8476850,Ryan Murray,D,EDM,1993-09-27,205.0,"6' 1""",CAN,L,27,D
8476454,Ryan Nugent-Hopkins,C,EDM,1993-04-12,184.0,"6' 0""",CAN,L,93,C
8470672,Ryan O'Byrne,D,TOR,1984-07-19,234.0,"6' 5""",CAN,R,23,D
8471689,Ryan O'Marra,C,ANA,1987-06-09,220.0,"6' 2""",CAN,R,42,C
8475158,Ryan O'Reilly,C,TOR,1991-02-07,216.0,"6' 1""",CAN,L,90,C
8471692,Ryan Parent,D,VAN,1987-03-17,198.0,"6' 3""",CAN,L,34,D
8480068,Ryan Poehling,C,PIT,1999-01-03,183.0,"6' 2""",USA,L,25,C
8470680,Ryan Potulny,C,OTT,1984-09-05,182.0,"6' 0""",USA,L,16,C
8477506,Ryan Pulock,D,NYI,1994-10-06,217.0,"6' 2""",CAN,R,6,D
8471817,Ryan Reaves,R,MIN,1987-01-20,225.0,"6' 1""",CAN,R,75,R
8471868,Ryan Russell,L,CBJ,1987-05-02,178.0,"5' 10""",CAN,L,25,L
8471634,Ryan Shannon,R,T.B,1983-03-02,175.0,"5' 9""",USA,R,22,R
8460496,Ryan Smyth,L,EDM,1976-02-21,191.0,"6' 2""",CAN,L,94,L
8475727,Ryan Spooner,C,VAN,1992-01-30,191.0,"5' 11""",CAN,L,23,C
8476450,Ryan Sproul,D,NYR,1993-01-13,205.0,"6' 4""",CAN,R,25,D
8475598,Ryan Stanton,D,WSH,1989-07-20,205.0,"6' 2""",CAN,L,20,D
8471708,Ryan Stoa,C,WSH,1987-04-13,200.0,"6' 3""",USA,L,29,C
8470625,Ryan Stone,C,EDM,1985-03-20,207.0,"6' 2""",CAN,L,32,C
8476458,Ryan Strome,C,ANA,1993-07-11,194.0,"6' 1""",CAN,R,16,C
8470600,Ryan Suter,D,DAL,1985-01-21,208.0,"6' 2""",USA,L,20,D
8474143,Ryan Thang,L,NSH,1987-05-11,194.0,"6' 0""",USA,R,65,L
8472215,Ryan Vesce,R,S.J,1982-04-07,175.0,"5' 8""",USA,R,53,R
8473466,Ryan White,C,MIN,1988-03-17,200.0,"6' 0""",CAN,R,21,C
8470309,Ryan Whitney,D,FLA,1983-02-19,209.0,"6' 4""",USA,L,6,D
8473700,Ryan Wilson,D,COL,1987-02-03,210.0,"6' 1""",CAN,L,44,D
8469622,Ryane Clowe,L,N.J,,,,,,,
8459442,Saku Koivu,C,ANA,1974-11-23,181.0,"5' 10""",FIN,L,11,C
8477357,Saku Maenalanen,R,WPG,1994-05-29,207.0,"6' 4""",FIN,L,8,R
8477935,Sam Bennett,C,FLA,1996-06-20,195.0,"6' 1""",CAN,L,93,C
8475842,Sam Carrick,C,ANA,1992-02-04,204.0,"6' 0""",CAN,R,56,C
8474040,Sam Gagner,C,WPG,1989-08-10,200.0,"5' 11""",CAN,R,89,C
8478043,Sam Lafferty,C,TOR,1995-03-06,195.0,"6' 1""",USA,R,37,C
8478470,Sam Montembeault,G,MTL,1996-10-30,208.0,"6' 3""",CAN,L,33,G
8481591,Sam Poulin,R,PIT,2001-02-25,208.0,"6' 1""",CAN,L,22,R
8477933,Sam Reinhart,C,FLA,1995-11-06,192.0,"6' 1""",CAN,R,23,C
8479351,Sam Steel,C,MIN,1998-02-03,186.0,"5' 11""",CAN,L,34,C
8475824,Sami Aittokallio,G,COL,1992-08-06,185.0,"6' 1""",FIN,L,74,G
8471279,Sami Lepisto,D,CHI,1984-10-17,193.0,"6' 1""",FIN,L,20,D
8478915,Sami Niku,D,MTL,1996-10-10,176.0,"6' 1""",FIN,L,83,D
8465202,Sami Salo,D,T.B,1974-09-02,215.0,"6' 3""",FIN,R,6,D
8475222,Sami Vatanen,D,DAL,1991-06-03,185.0,"5' 10""",FIN,R,45,D
8478104,Sammy Blais,L,STL,1996-06-17,205.0,"6' 2""",CAN,L,9,L
8480846,Sampo Ranta,L,COL,2000-05-31,195.0,"6' 2""",FIN,L,75,L
8481541,Samuel Bolduc,D,NYI,2000-12-09,220.0,"6' 4""",CAN,L,4,D
8481035,Samuel Ersson,G,PHI,1999-10-20,176.0,"6' 2""",SWE,L,33,G
8481239,Samuel Fagemo,L,LAK,2000-03-14,200.0,"6' 0""",SWE,R,68,L
8479398,Samuel Girard,D,COL,1998-05-12,162.0,"5' 10""",CAN,L,49,D
8476511,Samuel Henley,C,COL,1993-07-25,210.0,"6' 4""",CAN,L,42,C
8477502,Samuel Morin,L,PHI,1995-07-12,202.0,"6' 6""",CAN,L,5,D
